customer_id,first_name,last_name,address,city,province,postal,email,phone1,phone2,company_name,web,company_id
610,Eun,Coody,84 Bloomfield Ave,Spartanburg,,,eun@yahoo.com,864-256-3620,864-594-4578,Ray Carolyne Realty,http://www.raycarolynerealty.com,1169
611,Eura,Mcglocklin,9 N Monroe St,Lloydminster,SK,S9V 0C6,eura@mcglocklin.org,306-979-2571,306-813-8269,Graphic Color Litho Inc,http://www.graphiccolorlithoinc.com,1638
612,Eva,Joulwan,7 Lear Rd,Stroud,,GU32 3PQ,eva.joulwan@gmail.com,01779-720349,01961-802899,Central Hrdwr & Elec Corp,http://www.centralhrdwreleccorp.co.uk,584
613,Evan,Zigomalas,5 Binney St,Abbey Ward,,HP11 2AX,evan.zigomalas@gmail.com,01937-864715,01714-737668,Cap Gemini America,http://www.capgeminiamerica.co.uk,500
614,Evangelina,Gius,769 Euston St,Glastonbury,,BA6 8EY,evangelina.gius@yahoo.com,01563-997671,01377-310696,J T Painting Corp,http://www.jtpaintingcorp.co.uk,951
615,Evangelina,Radde,992 Civic Center Dr,Philadelphia,,,evangelina@aol.com,215-964-3284,215-417-5612,"Campbell, Jan Esq",http://www.campbelljanesq.com,1164
616,Eve,Hoffstot,1661 Arrow St,Kirk Hammerton,,YO26 8DA,eve.hoffstot@yahoo.com,01746-129962,01314-564188,Domestic Intrntl Techlgy Ltd,http://www.domesticintrntltechlgyltd.co.uk,773
617,Eveline,Brickhouse,288 N 168th Ave #266,Camberwell West,,,eveline@yahoo.com,03-9517-9800,0463-242-525,First Express,http://www.firstexpress.com.au,101
618,Evelynn,Frede,8 Breckfield Road North,Seaham,,SR7 0AZ,evelynn.frede@gmail.com,01289-621482,01571-460710,"Hasselberg, Michael R Esq",http://www.hasselbergmichaelresq.co.uk,913
619,Evette,Mazierski,8092 Firdale Rd,Stoneygate Ward,,LE5 5RE,emazierski@mazierski.co.uk,01277-740331,01371-832134,Consolidated Aluminum,http://www.consolidatedaluminum.co.uk,793
620,Ezekiel,Chui,2 Cedar Ave #84,Easton,,,ezekiel@chui.com,410-669-1642,410-235-8738,"Sider, Donald C Esq",http://www.siderdonaldcesq.com,1024
621,Fabiola,Hauenstein,8573 Lincoln Blvd,York,,,fabiola.hauenstein@hauenstein.org,717-809-3119,717-344-2804,Sidewinder Products Corp,http://www.sidewinderproductscorp.com,1305
622,Fairy,Burket,20 Sw 28th Ter,Fairview Park,,,fairy_burket@burket.com.au,08-9159-7562,0472-806-350,Walker & Brehn Pa,http://www.walkerbrehnpa.com.au,129
623,Fallon,Kerfoot,3186 Naylor St,Manor Castle Ward,,S2 1HP,fallon.kerfoot@gmail.com,01538-649750,01505-472052,"Rotenstreich, H Andrew Esq",http://www.rotenstreichhandrewesq.co.uk,814
624,Fannie,Lungren,17 Us Highway 111,Round Rock,,,fannie.lungren@yahoo.com,512-587-5746,512-528-9933,Centro Inc,http://www.centroinc.com,1163
625,Fanny,Stoneking,50968 Kurtz St #45,Warra,,,fstoneking@hotmail.com,07-3721-9123,0465-778-983,"Di Giacomo, Richard F Esq",http://www.digiacomorichardfesq.com.au,28
626,Farrah,Malboeuf,803 Tupper Ln,Ringwood,,,farrah@malboeuf.com.au,03-7139-6376,0472-511-112,"Slachter, David Esq",http://www.slachterdavidesq.com.au,192
627,Fatima,Saylors,2 Lighthouse Ave,Hopkins,,,fsaylors@saylors.org,952-768-2416,952-479-2375,"Stanton, James D Esq",http://www.stantonjamesdesq.com,1042
628,Fausto,Agramonte,5 Harrison Rd,New York,,,fausto_agramonte@yahoo.com,212-313-1783,212-778-3063,Marriott Hotels Resorts Suites,http://www.marriotthotelsresortssuites.com,1200
629,Felice,Gone,7602 Grantham St,Hexham,,NE46 1QQ,felice.gone@hotmail.com,01691-816025,01888-857515,A F Supl Co Div Automtc Firing,http://www.afsuplcodivautomtcfiring.co.uk,939
630,Felicia,Claybrooks,1056 College St South,Chester-le-Street North and Ea,,DH2 2JZ,felicia@claybrooks.co.uk,01722-395799,01451-992860,Strescon Industries Inc,http://www.stresconindustriesinc.co.uk,826
631,Felicidad,Poullion,9939 N 14th St,Riverton,,,fpoullion@poullion.com,856-305-9731,856-828-6021,"Mccorkle, Tom S Esq",http://www.mccorkletomsesq.com,1193
632,Felicitas,Gong,173 Howard Ave,Weengallon,,,fgong@gong.com.au,07-8516-6453,0470-655-661,Telcom Communication Center,http://www.telcomcommunicationcenter.com.au,346
633,Felicitas,Orlinski,9 Beverly Rd #5,Emerald,,,felicitas_orlinski@orlinski.com.au,03-2451-1896,0444-326-506,Jen E Distributing Co,http://www.jenedistributingco.com.au,90
634,Felix,Bumby,82 Tremont St #4,Baddaginnie,,,felix.bumby@bumby.com.au,03-1431-3996,0485-718-212,Epsilon Products Company,http://www.epsilonproductscompany.com.au,154
635,Felix,Hirpara,7563 Cornwall Rd #4462,Denver,,,felix_hirpara@cox.net,717-491-5643,717-583-1497,American Speedy Printing Ctrs,http://www.americanspeedyprintingctrs.com.au,409
636,Felix,Tutterrow,92 W 39th St #9990,London,ON,N6G 3E5,ftutterrow@tutterrow.org,519-426-7161,519-845-2626,Corinth Dry Cleaners,http://www.corinthdrycleaners.com,1639
637,Felton,Yafuso,202 Madison Ave,Ottawa,ON,K1Y 1M2,felton.yafuso@gmail.com,613-749-1169,613-603-5671,"Penkava, Robert Md",http://www.penkavarobertmd.com,1640
638,Fernanda,Jillson,60480 Old Us Highway 51,Preston,,,fjillson@aol.com,410-387-5260,410-724-6472,"Shank, Edward L Esq",http://www.shankedwardlesq.com,1142
639,Fernanda,Writer,620 Northampton St,Wilmington,,DA2 7PP,fernanda@writer.co.uk,01630-202053,01687-879391,K & R Associates Inc,http://www.krassociatesinc.co.uk,509
640,Fidelia,Dampier,947 W Harrison St #640,Dangar Island,,,fidelia_dampier@gmail.com,02-8035-9997,0478-179-538,Signs Now,http://www.signsnow.com.au,348
641,Fidelia,Vilven,9 Meridian St,Scarborough,ON,M1G 1V4,fvilven@vilven.org,416-892-4321,416-209-3419,Gto Lithographers Inc,http://www.gtolithographersinc.com,1641
642,Filiberto,Fredrikson,404 Aigburth St #4246,Audley Ward,,BB1 2AA,filiberto_fredrikson@gmail.com,01559-323337,01727-322116,Westoaks Glass,http://www.westoaksglass.co.uk,918
643,Filiberto,Tawil,3882 W Congress St #799,Los Angeles,,,ftawil@hotmail.com,323-765-2528,323-842-8226,"Flash, Elena Salerno Esq",http://www.flashelenasalernoesq.co.uk,672
644,Fletcher,Caneles,87 Spencerville Ct #2,Hamilton,ON,L8S 3V2,fcaneles@caneles.com,905-992-1637,905-974-3091,Hy Cite Corp,http://www.hycitecorp.com,1642
645,Fletcher,Flosi,394 Manchester Blvd,Rockford,,,fletcher.flosi@yahoo.com,815-828-2147,815-426-5657,Post Box Services Plus,http://www.postboxservicesplus.com,1016
646,Flo,Bardsley,35 Walton Lane,Loughborough Ashby Ward,,LE11 4PF,flo.bardsley@hotmail.com,01983-847833,01418-645161,"Hancock, John J Esq",http://www.hancockjohnjesq.co.uk,728
647,Flo,Bookamer,89992 E 15th St,Alliance,,,flo.bookamer@cox.net,308-726-2182,308-250-6987,Simonton Howe & Schneider Pc,http://www.simontonhoweschneiderpc.com,1494
648,Florencia,Stadel,178 Riverdale Rd,Ingersoll,ON,N5C 2W2,fstadel@gmail.com,519-961-7871,519-283-2137,"Cornwell, Michael C Esq",http://www.cornwellmichaelcesq.com,1643
649,Florinda,Gudgel,53597 W Clarendon Ave,Halton,,,fgudgel@gudgel.com.au,02-2501-8301,0444-376-606,Transit Cargo Services Inc,http://www.transitcargoservicesinc.com.au,478
650,Florinda,Haycock,6096 N Michigan Ave,Gatineau,QC,J8P 4L6,florinda_haycock@cox.net,819-820-6568,819-888-4209,"Janik, Frank J Iii",http://www.janikfrankjiii.com,1644
651,Florinda,Mackedanz,2782 Midland Ave,Dieppe,NB,E1A 8X6,florinda_mackedanz@mackedanz.org,506-230-8075,506-590-6765,"Hoyt, Robert F Esq",http://www.hoytrobertfesq.com,1575
652,Floyd,Bub,4701 N Cocoa Blvd,Toronto,ON,M4V 2Z2,fbub@bub.com,416-557-9767,416-988-1063,Southeastern Services Inc,http://www.southeasternservicesinc.com,1645
653,Floyd,Tivis,770 Jamaica St,Penmaenmawr Community,,LL34 6BH,floyd_tivis@hotmail.com,01882-970809,01838-712829,Sheplers Western Wear,http://www.sheplerswesternwear.co.uk,720
654,France,Andrade,8 Moor Place,East Southbourne and Tuckton W,,BH6 3BE,france.andrade@hotmail.com,01347-368222,01935-821636,"Elliott, John W Esq",http://www.elliottjohnwesq.co.uk,501
655,France,Buzick,64 Newman Springs Rd E,Brooklyn,,,france.buzick@yahoo.com,718-478-8504,718-853-3740,In Travel Agency,http://www.intravelagency.com,1320
656,Francene,Skursky,5 30w W #3083,Hillston,,,francene.skursky@skursky.net.au,02-5941-3178,0485-944-417,"Cullen, Jack J Esq",http://www.cullenjackjesq.com.au,70
657,Francesco,Kloos,82136 Post Rd,Rocky Gully,,,fkloos@kloos.com.au,08-1687-4873,0420-185-206,Borough Clerk,http://www.boroughclerk.com.au,290
658,Francesco,Sarchet,22 Dearborn St,Regina,SK,S4T 4B1,francesco@hotmail.com,306-524-4509,306-353-2821,Gabriel & Associates,http://www.gabrielassociates.com,1646
659,Franchesca,Charry,59 Westminster Rd,Empress Ward,,GU14 8AY,franchesca@gmail.com,01748-827176,01707-624969,"Cappello, A Barry Esq",http://www.cappelloabarryesq.co.uk,883
660,Franchesca,Lamme,3208 W Touhy Ave,Charlottetown,PE,C1E 1W8,franchesca_lamme@yahoo.com,902-715-9684,902-291-8223,Euorpean Pretzel Bakery,http://www.euorpeanpretzelbakery.com,1647
661,Francine,Vocelka,366 South Dr,Las Cruces,,,francine_vocelka@vocelka.com,505-977-3911,505-335-5293,Cascade Realty Advisors Inc,http://www.cascaderealtyadvisorsinc.com,1028
662,Francis,Senters,4562 Aurora Ave N,Heidelberg Rgh,,,fsenters@gmail.com,03-5933-7288,0463-965-946,Middendorf Meat Quality Foods,http://www.middendorfmeatqualityfoods.com.au,226
663,Francisca,Shuhi,7 Carolina St,Bodmin,,PL31 1QF,fshuhi@shuhi.co.uk,01345-878334,01639-663121,"Thompson, Chesney Md",http://www.thompsonchesneymd.co.uk,642
664,Francoise,Byon,5496 Ne Columbia Blvd,Klemzig,,,francoise@hotmail.com,08-3914-9404,0430-357-187,H P Stran & Co,http://www.hpstranco.com.au,165
665,Francoise,Rautenstrauch,2335 Canton Hwy #6,Windsor,ON,N8N 3N2,francoise.rautenstrauch@rautenstrauch.com,519-569-8399,519-978-6179,"Riebesell, H F Jr",http://www.riebesellhfjr.com,1648
666,Frank,Amend,2583 Lincoln Blvd,Cambridge,ON,N1S 1A7,frank@yahoo.com,519-823-9369,519-225-9969,Preferred Service Group Inc,http://www.preferredservicegroupinc.com,1649
667,Frank,Tryninewski,462 2nd St,Prince Albert,SK,S6V 6E5,ftryninewski@gmail.com,306-653-1772,306-265-2144,Interlink Marketing Inc,http://www.interlinkmarketinginc.com,1650
668,Frankie,Marruffo,52 Morningside Rd #1,Cilybebyll Community,,SA8 3HE,fmarruffo@gmail.com,01295-678319,01966-999493,Paralegal Personnel,http://www.paralegalpersonnel.co.uk,616
669,Franklyn,Emard,4379 Highway 116,Philadelphia,,,femard@emard.com,215-558-8189,215-483-3003,Olympic Graphic Arts,http://www.olympicgraphicarts.com,1207
670,Frederic,Schimke,705 Stanwix St,Mount Martha,,,fschimke@schimke.com.au,03-4829-5695,0435-982-307,Curtis & Curtis Inc,http://www.curtiscurtisinc.com.au,311
671,Frederica,Blunk,99586 Main St,Dallas,,,frederica_blunk@gmail.com,214-428-2285,214-529-1949,Jets Cybernetics,http://www.jetscybernetics.com,1211
672,Frederick,Tamburello,262 8th St,Simpsons Bay,,,frederick.tamburello@hotmail.com,03-4800-7102,0466-921-460,Signs By Berry,http://www.signsbyberry.com.au,458
673,Fredric,Johanningmeie,23 S Orange Ave #55,Wardell,,,fredric@hotmail.com,02-1827-1736,0425-214-447,Galaxie Displays Inc,http://www.galaxiedisplaysinc.com.au,404
674,Freeman,Gochal,383 Gunderman Rd #197,Coatesville,,,freeman_gochal@aol.com,610-476-3501,610-752-2683,"Kellermann, William T Esq",http://www.kellermannwilliamtesq.com,1213
675,Freeman,Rudig,4 W Sedgley Ave,Otterburn Park,QC,J3H 4V8,freeman@yahoo.com,450-347-6388,450-586-7429,Ramsey Secretarial Service,http://www.ramseysecretarialservice.com,1651
676,Freida,Newyear,675 Falstaff St #170,Chapel-en-le-Frith,,SK23 0QG,freida_newyear@yahoo.com,01773-691786,01890-803440,"Flash, Elena Salerno Esq",http://www.flashelenasalernoesq.co.uk,672
677,Gabriele,Frabotta,6 Abbott Rd,Ensay,,,gabriele_frabotta@gmail.com,03-2689-6049,0460-834-526,Stewart Levine & Davis,http://www.stewartlevinedavis.com.au,461
678,Gabriele,Geschke,5 Garfield St #9,Milton Regis Ward,,ME10 2EJ,gabriele@geschke.co.uk,01404-425588,01902-692529,Levy Security Consultants Ltd,http://www.levysecurityconsultantsltd.co.uk,693
679,Gail,Carris,6 Conyers St #3346,Hamilton South Ward,,ML3 7TE,gcarris@hotmail.com,01292-196869,01547-190531,Audrey M Borland Studios,http://www.audreymborlandstudios.co.uk,907
680,Gail,Kitty,735 Crawford Dr,Anchorage,,,gail@kitty.com,907-435-9166,907-770-3542,Service Supply Co Inc,http://www.servicesupplycoinc.com,1383
681,Gail,Similton,62 Monroe St,Thousand Palms,,,gail_similton@similton.com,760-616-5388,760-493-9208,"Johnson, Wes Esq",http://www.johnsonwesesq.com,1484
682,Galen,Cantres,617 Nw 36th Ave,Brook Park,,,galen@yahoo.com,216-600-6111,216-871-6876,Del Charro Apartments,http://www.delcharroapartments.com,1381
683,Galen,Wendorf,8830 Antonio St,Gillingham North Ward,,ME7 1DZ,galen.wendorf@wendorf.co.uk,01220-653456,01420-489285,"Russell, Amelia Mosley Esq",http://www.russellameliamosleyesq.co.uk,655
684,Garry,Keetch,5 Green Pond Rd #4,Southampton,,,garry_keetch@hotmail.com,215-979-8776,215-846-9046,Italian Express Franchise Corp,http://www.italianexpressfranchisecorp.com,1276
685,Gary,Nunlee,2 W Mount Royal Ave,Fortville,,,gary_nunlee@nunlee.org,317-542-6023,317-887-8486,Irving Foot Center,http://www.irvingfootcenter.com,1470
686,Gaston,Szumski,8 Gullett St,West Garioch Ward,,AB51 0HT,gaston.szumski@hotmail.com,01651-911453,01923-233578,Red Giant Foods Inc,http://www.redgiantfoodsinc.co.uk,886
687,Gayla,Schnitzler,38 Pleasant Hill Rd,Hayward,,,gschnitzler@gmail.com,510-686-3407,510-441-4055,Sigma Corp Of America,http://www.sigmacorpofamerica.com,1376
688,Gaynell,Benavente,71 W Indian School Rd,Thunder Bay,ON,P7E 2H1,gaynell@hotmail.com,807-284-2501,807-395-1502,Life Guard Apparel,http://www.lifeguardapparel.com,1652
689,Gearldine,Gellinger,4 Bloomfield Ave,Irving,,,gearldine_gellinger@gellinger.com,972-934-6914,972-821-7118,Megibow & Edwards,http://www.megibowedwards.com,1143
690,Gearldine,Haberle,62 N 3rd St,Calgary,AB,T2J 0S5,gearldine_haberle@hotmail.com,403-810-3712,403-242-6060,Robert Glen Distributing Co,http://www.robertglendistributingco.com,1653
691,Gene,Bleile,4687 Atherton St,Springfield Ward,,B11 4HB,gene_bleile@bleile.co.uk,01257-354396,01546-626491,Sun Toledo Refinery Co,http://www.suntoledorefineryco.co.uk,679
692,Genevieve,Milionis,5 Cedar St,Sault Ste. Marie,ON,P6B 5Y9,genevieve.milionis@hotmail.com,705-467-4142,705-764-8815,J & M Janitorial Supplies,http://www.jmjanitorialsupplies.com,1654
693,Genevive,Sanborn,78 31st St,Bellangry,,,genevive@hotmail.com,02-6246-5711,0431-413-930,Central Hudson Ent Corp,http://www.centralhudsonentcorp.com.au,64
694,Gennie,Pastorino,5 Austin Ave,Charleston,,,gennie.pastorino@gmail.com,08-4753-2870,0425-685-933,"Henry, Robert J Esq",http://www.henryrobertjesq.com.au,216
695,Geoffrey,Acey,7 West Ave #1,Palatine,,,geoffrey@gmail.com,847-222-1734,847-556-2909,Price Business Services,http://www.pricebusinessservices.com,1259
696,Georgeanna,Marrano,3493 Camino Ruiz,Hamilton,ON,L8N 2V6,gmarrano@gmail.com,905-366-7378,905-540-7836,Allied Fine Furniture,http://www.alliedfinefurniture.com,1655
697,Georgeanna,Silverstone,185 W Guadalupe Rd,Steels Creek,,,georgeanna@silverstone.net.au,03-7416-6750,0436-793-916,Emess Professional Svces,http://www.emessprofessionalsvces.com.au,420
698,Georgene,Montezuma,98 University Dr,San Ramon,,,gmontezuma@cox.net,925-615-5185,925-943-3449,Payne Blades & Wellborn Pa,http://www.paynebladeswellbornpa.com,1186
699,Georgiana,Colbath,505 E 9mile Rd,Sainte-Therese,QC,J7E 3C9,gcolbath@hotmail.com,450-409-1254,450-825-8316,Stewart Filmscreen Corp,http://www.stewartfilmscreencorp.com,1656
700,Georgiann,Hoerter,4945 Progress Dr,Grand-Mere,QC,G9T 3C3,georgiann_hoerter@hoerter.com,819-632-2869,819-695-5561,"Orava, Stephen J Esq",http://www.oravastephenjesq.com,1657
701,Gerald,Chrusciel,76596 Pleasant Hill Rd,Townsville Milpo,,,gerald@chrusciel.net.au,07-7446-6315,0426-833-750,"Prusax, Maximilian M Esq",http://www.prusaxmaximilianmesq.com.au,249
702,Gerald,Drozdenko,186 Craven St #68,Little Ness,,SY4 2JX,gdrozdenko@yahoo.com,01593-647422,01210-465236,Diamond Cbnts Div Wht Cons Ind,http://www.diamondcbntsdivwhtconsind.co.uk,742
703,Gerald,Kernagis,8 Hinton St #8241,Stowting,,TN25 6BQ,gerald_kernagis@kernagis.co.uk,01504-620944,01685-678054,Digital Solutions Inc,http://www.digitalsolutionsinc.co.uk,926
704,Gerald,Kloepper,42 United Dr,Pierces Creek,,,gerald@yahoo.com,07-4297-4607,0437-819-518,Pleasantville Finance Dept,http://www.pleasantvillefinancedept.com.au,324
705,Geraldine,Neisius,96 Armitage Ave,Katunga,,,geraldine@gmail.com,03-8243-2999,0440-707-817,Re/max Realty Services,http://www.remaxrealtyservices.com.au,91
706,Geraldo,Okoren,68 Carno St,City and Hunslet Ward,,LS10 1SJ,gokoren@okoren.co.uk,01374-376226,01460-792423,Guadalajara Bar & Grille,http://www.guadalajarabargrille.co.uk,794
707,Gerardo,Woodka,69206 Jackson Ave,Talmalmo,,,gerardo_woodka@hotmail.com,02-6044-4682,0443-795-912,Morris Downing & Sherred,http://www.morrisdowningsherred.com.au,4
708,Germaine,Hascall,1616 Menzies St #453,Tadworth and Walton Ward,,KT20 7PA,ghascall@hotmail.com,01366-388506,01957-962781,Prg Company,http://www.prgcompany.co.uk,945
709,German,Dones,9 N Nevada Ave,Woronora,,,german@gmail.com,02-2393-3289,0495-882-447,Oaz Communications,http://www.oazcommunications.com.au,208
710,German,Meyerhoff,883 Howe St,Clayton-le-Moors Ward,,BB5 5TJ,german@meyerhoff.co.uk,01790-887225,01808-674829,S M Copiers,http://www.smcopiers.co.uk,831
711,German,Zelaya,7 Shenstone St,Longhill Ward,,HU8 9PZ,german@hotmail.com,01400-269033,01366-210656,Jackson & Heit Machine Co Inc,http://www.jacksonheitmachinecoinc.co.uk,530
712,Gerri,Perra,15126 Goldenwest St,Toowoomba South,,,gerri@yahoo.com,07-6019-7861,0416-887-937,"Byrne, Beth Hobbs",http://www.byrnebethhobbs.com.au,99
713,Gerry,Mohrmann,8 Glenn Way #3,Brockman,,,gerry_mohrmann@mohrmann.net.au,08-1399-2471,0490-947-955,Howard Winig Realty Assocs Inc,http://www.howardwinigrealtyassocsinc.com.au,426
714,Gertude,Witten,7 Tarrytown Rd,Cincinnati,,,gertude.witten@gmail.com,513-977-7043,513-863-9471,"Thompson, John Randolph Jr",http://www.thompsonjohnrandolphjr.com,1385
715,Gianna,Branin,100 Main St,Calgary,AB,T2K 4X5,gianna@aol.com,403-337-7162,403-540-5944,All Brevard Cert Apprsls Inc,http://www.allbrevardcertapprslsinc.com,1658
716,Gianna,Eilers,7 Valley Blvd,Buchan,,,gianna@yahoo.com,03-4328-5253,0418-994-884,Cochnower Pest Control,http://www.cochnowerpestcontrol.com.au,112
717,Gilbert,Langarica,82 Sinclair St,Bangor Community,,LL57 1DW,gilbert.langarica@gmail.com,01455-565046,01432-324277,Inter American Press Assn,http://www.interamericanpressassn.co.uk,656
718,Gilberto,Erixon,2258 Benedict St,Penryn,,TR10 8RP,gerixon@gmail.com,01582-161403,01749-718702,Advanced Data Systems,http://www.advanceddatasystems.co.uk,661
719,Gilberto,Feagins,7643 Campbell St,Penge and Cator Ward,,BR3 1LT,gfeagins@gmail.com,01304-758732,01315-831243,"Finlay, Joseph B Jr",http://www.finlayjosephbjr.co.uk,751
720,Gilma,Jefferys,147 E Centre St,Halifax,NS,B3H 4E1,gjefferys@aol.com,902-804-8543,902-756-4703,Celestin Design Centre,http://www.celestindesigncentre.com,1659
721,Gilma,Liukko,16452 Greenwich St,Garden City,,,gilma_liukko@gmail.com,516-393-9967,516-407-9573,Sammys Steak Den,http://www.sammyssteakden.com,1479
722,Giovanna,Bacho,71 S Newtown St,North Vancouver,BC,V7M 3J6,giovanna@cox.net,604-203-8085,604-451-5124,Rumford Aquarium Inc,http://www.rumfordaquariuminc.com,1660
723,Giuseppe,Rohaley,62 Margaret St,Royal Hospital Ward,,SW3 4ND,giuseppe@yahoo.com,01345-400452,01866-845669,Pacific Coast Packaging,http://www.pacificcoastpackaging.co.uk,568
724,Gladis,Kazemi,3266 Welsh Rd,Varsity Lakes,,,gkazemi@kazemi.net.au,07-6444-3666,0444-157-156,Dippin Flavors,http://www.dippinflavors.com.au,334
725,Gladys,Rim,322 New Horizon Blvd,Milwaukee,,,gladys.rim@rim.org,414-661-9598,414-377-2880,T M Byxbee Company Pc,http://www.tmbyxbeecompanypc.com,1014
726,Gladys,Schmale,514 Glenn Way,Wirrulla,,,gschmale@schmale.net.au,08-4564-2338,0410-812-931,Amercn Spdy Printg Ctrs Ocala,http://www.amercnspdyprintgctrsocala.com.au,146
727,Glen,Bartolet,8739 Hudson St,Vashon,,,glen_bartolet@hotmail.com,206-697-5796,206-389-1482,Metlab Testing Services,http://www.metlabtestingservices.com,1212
728,Glendora,Pezley,2 80e E #7867,Edmonton,AB,T5Y 3J7,glendora.pezley@cox.net,780-508-2609,780-799-6593,John L Scott Real Estate,http://www.johnlscottrealestate.com,1661
729,Glendora,Sarbacher,2140 Diamond Blvd,Rohnert Park,,,gsarbacher@gmail.com,707-653-8214,707-881-3154,Defur Voran Hanley Radcliff,http://www.defurvoranhanleyradcliff.com,1216
730,Glenn,Berray,29 Cherry St #7073,Des Moines,,,gberray@gmail.com,515-370-7348,515-372-1738,"Griswold, John E Esq",http://www.griswoldjohneesq.com,1387
731,Glenn,Robinault,8700 S Jefferson Rd #676,Lachine,QC,H8S 3A8,glenn.robinault@cox.net,514-330-5479,514-322-5935,"Leikin, James",http://www.leikinjames.com,1662
732,Glenna,Slayton,2759 Livingston Ave,Memphis,,,glenna_slayton@cox.net,901-640-9178,901-869-4314,Toledo Iv Care,http://www.toledoivcare.com,1406
733,Glennis,Roseum,1 Pershing Ave,Brandon,MB,R7A 4C6,glennis.roseum@gmail.com,204-514-9319,204-206-2818,York Services Landscpg Divsn,http://www.yorkserviceslandscpgdivsn.com,1663
734,Glory,Carlo,50808 A Pamalee Dr,Grange,,,glory_carlo@gmail.com,07-9265-7183,0490-570-424,Swanson Travel,http://www.swansontravel.com.au,381
735,Glory,Kulzer,55892 Jacksonville Rd,Owings Mills,,,gkulzer@kulzer.org,410-224-9462,410-916-8015,Comfort Inn,http://www.comfortinn.com,1112
